year,opening_rank,closing_rank,category,college,branch
2021-22,15996,4648,General,New L.J. Institute of Engineering & Technology,Computer Science
2021-22,9149,3333,General,New L.J. Institute of Engineering & Technology,Information Technology
2021-22,20608,5529,General,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",Computer Engineering
2021-22,23423,6534,General,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",Computer Science
2021-22,29584,7017,General,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",Information Technology
2021-22,33437,7159,General,"P.P. Savani School of Engineering, P.P. Savani University, Kosamba",Information Technology
2021-22,33697,14513,General,PRODUCTION ENGINEERING,PRODUCTION ENGINEERING
2021-22,33404,7847,General,"Pacific School Of Engineering, Surat",Computer Engineering
2021-22,16383,3768,General,"Pandit Deendayal Energy University ,Gandhinagar",Chemical Engineering
2021-22,26311,3648,General,"Pandit Deendayal Energy University ,Gandhinagar",Chemical Engineering
2021-22,23835,3104,General,"Pandit Deendayal Energy University ,Gandhinagar",Chemical Engineering
2021-22,5009,648,General,"Pandit Deendayal Energy University ,Gandhinagar",Computer Engineering
2021-22,27638,6427,General,"Pandit Deendayal Energy University ,Gandhinagar",Electrical Engineering
2021-22,6054,3263,General,"Pandit Deendayal Energy University ,Gandhinagar",Electronics & Communication
2021-22,3173,847,General,"Pandit Deendayal Energy University ,Gandhinagar",INFORMATION & COMMUNICATION TECHNOLOGY
2021-22,15921,5088,General,"Pandit Deendayal Energy University ,Gandhinagar",Mechanical Engineering
2021-22,14715,3513,General,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Computer Engineering
2021-22,19435,4744,General,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Computer Science
2021-22,33548,8913,General,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Computer Science
2021-22,22345,6080,General,"Parul Institute of Engineering & Technology, Waghodia, Vadodara",Information Technology
2021-22,22203,16351,General,"Parul Institute of Technology, Waghodia, Vadodara",BIOMEDICAL ENGINEERING
2021-22,10445,7096,General,"Parul Institute of Technology, Waghodia, Vadodara",BIOMEDICAL ENGINEERING
2021-22,22421,4583,General,"Parul Institute of Technology, Waghodia, Vadodara",Computer Engineering
2021-22,30717,5364,General,"Parul Institute of Technology, Waghodia, Vadodara",Computer Science
2021-22,33979,7738,General,"Parul Institute of Technology, Waghodia, Vadodara",DAIRY TECHNOLOGY
2021-22,33266,7473,General,"Parul Institute of Technology, Waghodia, Vadodara",FOOD TECHNOLOGY
2021-22,34504,19825,General,"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",Civil Engineering
2021-22,12138,5911,General,"R.N.G. Patel Institute of Technology-RNGPIT , Bardoli",Computer Science
2021-22,24835,6821,General,"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",Computer Engineering
2021-22,30071,8828,General,"S.P.B. Patel Engg. College, (Saffrony), Linch, Mehsana",Information Technology
2021-22,29669,10375,General,"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",Computer Engineering
2021-22,34575,21687,General,"S.S.AGRAWAL INSTITUTE OF ENGINEERING & TECHNOLOGY
NAVSARI",Electrical Engineering
2021-22,20893,6188,General,"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA, AHMEDABAD",Computer Engineering
2021-22,17376,18294,General,"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA, AHMEDABAD",Computer Science
2021-22,15476,5301,General,"SAL ENGINEERING &TECHNICAL INSTITUTE, SOLA, AHMEDABAD",Information Technology
2021-22,19600,5919,General,"SARDAR PATEL COLLEGE OF ENGINEERING, BAKROL ANAND",Computer Engineering
2021-22,21794,8909,General,"SCHOOL OF SCIENCE & ENGINEERING., Navrachana University,
Vadodara",Computer Science
2021-22,34246,6286,General,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",Chemical Engineering
2021-22,19624,6900,General,"SCHOOL OF TECHNOLOGY, GSFC UNIVERSITY, VADODARA",Computer Science
2021-22,26205,9286,General,"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY, BHAT,
GANDHINAGAR",Computer Engineering
2021-22,28017,8624,General,"SHREE SWAMINARAYAN INSTITUTE OF TECHNOLOGY, BHAT,
GANDHINAGAR",Information Technology
2021-22,31929,23159,General,"Sal College Of Engineering , Ahmedabad",Computer Engineering
2021-22,29842,23303,General,"Sal College Of Engineering , Ahmedabad",Information Technology
2021-22,17001,6613,General,"Sal Institute Of Tech. & Engg. Research, Ahmedabad",Computer Engineering
2021-22,30813,5766,General,"Sal Institute Of Tech. & Engg. Research, Ahmedabad",Computer Science
2021-22,27029,8837,General,"Sankalchand Patel College Of Engg., Visnagar",Computer Engineering
2021-22,25872,6773,General,"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",AERONAUTICAL ENGINEERING
2021-22,8831,2512,General,"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",Computer Engineering
2021-22,15311,3350,General,"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",Information Technology
2021-22,33773,15305,General,"Sardar Vallabhbhai Patel Institute Of Tech.,Vasad",Mechanical Engineering
2021-22,33944,6359,General,"Sarvajanik College Of Engg. & Tech. , Surat",Chemical Engineering
2021-22,32206,9328,General,"Sarvajanik College Of Engg. & Tech. , Surat",Civil Engineering
2021-22,14214,1587,General,"Sarvajanik College Of Engg. & Tech. , Surat",Computer Engineering
2021-22,33105,5562,General,"Sarvajanik College Of Engg. & Tech. , Surat",Electronics & Communication
2021-22,33860,15746,General,"Sarvajanik College Of Engg. & Tech. , Surat",INSTRUMENTATION & CONTROL ENGINEERING
2021-22,3856,1652,General,"Sarvajanik College Of Engg. & Tech. , Surat",Information Technology
2021-22,9000,3639,General,"Sarvajanik College Of Engg. & Tech. , Surat",Mechanical Engineering
2021-22,32757,6629,General,"Sarvajanik College Of Engg. & Tech. , Surat",Mechanical Engineering
2021-22,8523,699,General,"School of Engg. and Applied Science, Ahmedabad University,
Ahmedabad",Computer Science
2021-22,14795,10543,General,"School of Engg. and Applied Science, Ahmedabad University,
Ahmedabad",Mechanical Engineering
2021-22,33296,9089,General,"Shankersinh Vaghela Bapu Institute Of Tech., Unava, Gandhinagar",Computer Engineering
2021-22,34552,16509,General,"Shantilal Shah Engineering College ,Bhavnagar",Electrical Engineering
2021-22,24976,5439,General,"Shantilal Shah Engineering College ,Bhavnagar",Information Technology
2021-22,33784,9681,General,"Shri Labhubhai Trivedi Institute Of Engineering And Technology,
Rajkot",Computer Science
2021-22,33184,5953,General,"Shri Sadvidhya Mandal Institute Of Tech., Bharuch",Computer Science
2021-22,34209,16743,General,"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",Chemical Engineering
2021-22,34551,34342,General,"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",Civil Engineering
2021-22,22286,7011,General,"Shri Sitaram N Patel Inst. Of Tech. & Res. (Vidhyabharti Trust),
Umrakh",Computer Science
2021-22,7544,2721,General,"Shri Swami Atmanand Saraswati Institute Of Tech., Surat",Computer Engineering
2021-22,32602,12883,General,"Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch","Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch"
2021-22,34080,11524,General,"Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch","Shroff S.R.Rotary Inst. Of Chemical Technology, Vatatia,Bharuch"
2021-22,34584,7546,General,"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",Computer Engineering
2021-22,34221,8127,General,"Silver Oak College Of Engg., & Tech. (WITHIN AMHEDABAD
MUNICIPAL CORPORATION LIMIT), Ahmedabad",Information Technology
2021-22,32678,10154,General,"Smt. S.R. Patel Engg. College, Dabhi, Unjha",Computer Engineering
2021-22,19203,6159,General,"Unitedworld School of Computational Intelligence, Uvarsad,
Gandhinagar",Computer Science
2021-22,33374,577,General,"V.V.P. Engineering College, Rajkot",Computer Engineering
2021-22,8160,1566,General,"V.V.P. Engineering College, Rajkot",Information Technology
2021-22,33922,9072,General,"Vidush Somany Institute Of Tech. & Res., Kadi",Computer Engineering
2021-22,33590,7922,General,"Vidush Somany Institute Of Tech. & Res., Kadi",Computer Science
2021-22,33413,10059,General,"Vidush Somany Institute Of Tech. & Res., Kadi",Information Technology
2021-22,14171,4082,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Chemical Engineering
2021-22,21161,8260,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Civil Engineering
2021-22,2184,871,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Computer Engineering
2021-22,19953,8553,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Electrical Engineering
2021-22,12231,5437,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Electronics & Communication
2021-22,22792,12416,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",INSTRUMENTATION & CONTROL ENGINEERING
2021-22,2789,1101,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Information Technology
2021-22,16425,6241,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",Mechanical Engineering
2021-22,32209,14812,General,"Vishwakarma Government Engineering College,
Chandkheda,Gandhinagar",POWER ELECTRONICS
2022-23,26010,8127,General,"A.D.Patel Institute Of
Tech.,Karamsad",
2022-23,13806,2539,General,"A.D.Patel Institute Of
Tech.,Karamsad","COMPUTER
ENGINEERING"
2022-23,23184,4699,General,"A.D.Patel Institute Of
Tech.,Karamsad","COMPUTER
SCIENCE &
DESIGN"
2022-23,15823,7347,General,"A.D.Patel Institute Of
Tech.,Karamsad","DAIRY
TECHNOLOGY"
2022-23,24244,7615,General,"A.D.Patel Institute Of
Tech.,Karamsad","FOOD
PROCESSING
TECHNOLOGY"
2022-23,14323,2735,General,"A.D.Patel Institute Of
Tech.,Karamsad","INFORMATION
TECHNOLOGY"
2022-23,4718,1685,General,"ADANI INSTITUTE OF
INFRASTRUCTURE
ENGINEERING,AHMED
ABAD","COMPUTER
SCIENCE &
ENGINEERING
(ARTIFICIAL
INTELLIGENCE
AND MACHINE
LEARNING)"
2022-23,6674,2111,General,"ADANI INSTITUTE OF
INFRASTRUCTURE
ENGINEERING,AHMED
ABAD","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,26632,11302,General,"ADITYA SILVER OAK
INSTITUTE OF
TECHNOLOGY (WITHIN
LIMITS OF
AHMEDABAD
MUNICIPAL
CORPORATION)
AHMEDABAD","COMPUTER
ENGINEERING"
2022-23,26773,9613,General,"ADITYA SILVER OAK
INSTITUTE OF
TECHNOLOGY (WITHIN
LIMITS OF
AHMEDABAD
MUNICIPAL
CORPORATION)
AHMEDABAD","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,23727,6960,General,"ADITYA SILVER OAK
INSTITUTE OF
TECHNOLOGY (WITHIN
LIMITS OF
AHMEDABAD
MUNICIPAL
CORPORATION)
AHMEDABAD","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,25794,10489,General,"ADITYA SILVER OAK
INSTITUTE OF
TECHNOLOGY (WITHIN
LIMITS OF
AHMEDABAD
MUNICIPAL
CORPORATION)
AHMEDABAD","INFORMATION
TECHNOLOGY"
2022-23,26101,8900,General,"APOLLO INSTITUTE OF
ENGINEERING &
TECHNOLOGY
AHMEDABAD","COMPUTER
ENGINEERING"
2022-23,26741,10840,General,"APOLLO INSTITUTE OF
ENGINEERING &
TECHNOLOGY
AHMEDABAD","INFORMATION
TECHNOLOGY"
2022-23,26735,6048,General,"Ahmedabad Institute
Of Tech, Ahmedabad","COMPUTER
ENGINEERING"
2022-23,26772,8948,General,"Ahmedabad Institute
Of Tech, Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING
(CYBER
SECURITY)"
2022-23,26717,7961,General,"Ahmedabad Institute
Of Tech, Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING
(DATA SCIENCE)"
2022-23,25811,7956,General,"Ahmedabad Institute
Of Tech, Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,26056,6707,General,"Ahmedabad Institute
Of Tech, Ahmedabad","INFORMATION
TECHNOLOGY"
2022-23,25255,11805,General,"Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli","Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli"
2022-23,26723,9809,General,"Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli","Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli"
2022-23,25889,13877,General,"Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli","Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli"
2022-23,15567,10881,General,"Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli","Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli"
2022-23,26803,9346,General,"Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli","Asha M. Tarsadia
Institute of Computer
Science & Tech.
Bardoli"
2022-23,25618,6673,General,"Atmiya University,
Faculty of Engineering
and Technology,
Rajkot","COMPUTER
ENGINEERING"
2022-23,23072,7985,General,"Atmiya University,
Faculty of Engineering
and Technology,
Rajkot","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,23254,7193,General,"Atmiya University,
Faculty of Engineering
and Technology,
Rajkot","INFORMATION
TECHNOLOGY"
2022-23,25326,14719,General,"Bhagwan Arihant
Institute of Tech.,
Surat","COMPUTER
ENGINEERING"
2022-23,26024,12375,General,"Bhagwan Arihant
Institute of Tech.,
Surat","INFORMATION
TECHNOLOGY"
2022-23,26605,13368,General,"Bhagwan Mahavir
College Of Engg. And
Tech., Surat","COMPUTER
ENGINEERING"
2022-23,17005,5829,General,"C. K. Pithawala College
Of Engg. & Tech., Surat","COMPUTER
ENGINEERING"
2022-23,26388,12766,General,"C. K. Pithawala College
Of Engg. & Tech., Surat","ELECTRICAL
ENGINEERING"
2022-23,18622,6031,General,"C. K. Pithawala College
Of Engg. & Tech., Surat","INFORMATION
TECHNOLOGY"
2022-23,14544,914613,General,"CIVIL
ENGINEERING","CIVIL
ENGINEERING"
2022-23,772,900315,General,"COMPUTER
ENGINEERING","COMPUTER
ENGINEERING"
2022-23,9078,1138,General,"Chandubhai S Patel
Institute Of
Technology, Changa","COMPUTER
ENGINEERING"
2022-23,2592,1114,General,"Chandubhai S Patel
Institute Of
Technology, Changa","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,7070,4769,General,"Chandubhai S Patel
Institute Of
Technology, Changa","INFORMATION
TECHNOLOGY"
2022-23,12239,1546,General,"Chandubhai S Patel
Institute Of
Technology, Changa","INFORMATION
TECHNOLOGY"
2022-23,26797,10964,General,"Chhotubhai Gopalbhai
Patel Institute Of
Tech., Tarsadi, Bardoli","COMPUTER
ENGINEERING"
2022-23,25521,9508,General,"Chhotubhai Gopalbhai
Patel Institute Of
Tech., Tarsadi, Bardoli","INFORMATION
TECHNOLOGY"
2022-23,26572,10210,General,"Chhotubhai Gopalbhai
Patel Institute Of
Tech., Tarsadi, Bardoli","INFORMATION
TECHNOLOGY"
2022-23,914418,905058,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","CIVIL
ENGINEERING"
2022-23,18080,914089,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","ELECTRICAL
ENGINEERING"
2022-23,8875,902069,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,913864,913934,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","ELECTRONICS &
INSTRUMENTAT
ION
ENGINEERING"
2022-23,912469,913659,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","ELECTRONICS &
INSTRUMENTAT
ION
ENGINEERING"
2022-23,902901,901805,General,"DR. S & S.S.Ghandhi
Government
Engineering College
Surat","MECHANICAL
ENGINEERING"
2022-23,10025,1879,General,"Darshan Institute Of
Engg. & Tech., Rajkot-
Morbi Highway,
Hadala","COMPUTER
ENGINEERING"
2022-23,6732,4719,General,"Department of
Engineering and
Computing , Institute
of Advance Research,
Gandhinagar","COMPUTER
ENGINEERING"
2022-23,26722,9519,General,"Department of
Engineering and
Computing , Institute
of Advance Research,
Gandhinagar","COMPUTER
ENGINEERING"
2022-23,26504,9085,General,"Department of
Engineering and
Computing , Institute
of Advance Research,
Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,18458,1746,General,"Devang Patel Institute
of Advance
Technology And
Research, Changa","COMPUTER
ENGINEERING"
2022-23,15411,1641,General,"Devang Patel Institute
of Advance
Technology And
Research, Changa","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,5059,1815,General,"Devang Patel Institute
of Advance
Technology And
Research, Changa","INFORMATION
TECHNOLOGY"
2022-23,1436,41,General,"Dhirubhai Ambani
Institute of Info. &
Comm. Tech.,
Gandhinagar","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,191,35,General,"Dhirubhai Ambani
Institute of Info. &
Comm. Tech.,
Gandhinagar","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,931,16,General,"Dhirubhai Ambani
Institute of Info. &
Comm. Tech.,
Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,24345,11708,General,"Dr. Jivraj Mehta
Institute Of
Technology, Anand","INFORMATION
TECHNOLOGY"
2022-23,12740,14560,General,"Dr. Subhahsh
Technical Campus,
Faculty of Degree
Engineering, Junagadh","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,7214,902623,General,"ELECTRICAL
ENGINEERING","ELECTRICAL
ENGINEERING"
2022-23,13650,901369,General,"ELECTRONICS
ENGINEERING","ELECTRONICS
ENGINEERING"
2022-23,25973,8950,General,"ELECTRONICS &
COMMUNICATI
ON
ENGINEERING","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,26710,3942,General,"Faculty Of
Technology(Sfi),
Dharmsinh Desai
University, Nadiad","CHEMICAL
ENGINEERING"
2022-23,625,384,General,"Faculty Of
Technology(Sfi),
Dharmsinh Desai
University, Nadiad","COMPUTER
ENGINEERING"
2022-23,22873,5698,General,"Faculty Of
Technology(Sfi),
Dharmsinh Desai
University, Nadiad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,10116,539,General,"Faculty Of
Technology(Sfi),
Dharmsinh Desai
University, Nadiad","INFORMATION
TECHNOLOGY"
2022-23,26548,18895,General,"Faculty Of
Technology(Sfi),
Dharmsinh Desai
University, Nadiad","MECHANICAL
ENGINEERING"
2022-23,895,901190,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","CHEMICAL
ENGINEERING"
2022-23,901672,904216,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","CIVIL
ENGINEERING"
2022-23,452,900097,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,900503,901982,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","ELECTRICAL
ENGINEERING"
2022-23,4425,900484,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","ELECTRONICS
ENGINEERING"
2022-23,4132,900985,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","MECHANICAL
ENGINEERING"
2022-23,17954,911617,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","MECHANICAL
ENGINEERING"
2022-23,15832,913298,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","TEXTILE
ENGINEERING"
2022-23,24433,16865,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","TEXTILE
TECHNOLOGY"
2022-23,24315,900961,General,"Faculty Of Technology
& Engineering(MSU),
Vadodara","TEXTILE
TECHNOLOGY"
2022-23,2282,900607,General,"Faculty Of Technology
And Engineering(GIA),
Dharmsinh Desai
University, (DDU),
Nadiad","CHEMICAL
ENGINEERING"
2022-23,11382,914539,General,"Faculty Of Technology
And Engineering(GIA),
Dharmsinh Desai
University, (DDU),
Nadiad","CIVIL
ENGINEERING"
2022-23,900037,900181,General,"Faculty Of Technology
And Engineering(GIA),
Dharmsinh Desai
University, (DDU),
Nadiad","COMPUTER
ENGINEERING"
2022-23,2369,900881,General,"Faculty Of Technology
And Engineering(GIA),
Dharmsinh Desai
University, (DDU),
Nadiad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,7498,906773,General,"Faculty Of Technology
And Engineering(GIA),
Dharmsinh Desai
University, (DDU),
Nadiad","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,26734,6368,General,"Faculty of Engineering
& Technology- GLS
University,
Ahmedabad","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,19353,19187,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","CHEMICAL
ENGINEERING"
2022-23,13996,1548,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","COMPUTER
ENGINEERING"
2022-23,10545,3088,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","COMPUTER
SCIENCE &
DESIGN"
2022-23,8566,2782,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","COMPUTER
SCIENCE &
ENGINEERING
(IOT)"
2022-23,4364,1703,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","INFORMATION
TECHNOLOGY"
2022-23,26621,12694,General,"G.H.Patel College Of
Engg. & Tech. , V. V.
Nagar","INFORMATION
TECHNOLOGY"
2022-23,26066,5584,General,"GIDC Degree
Engineering College,
Abrama, Navsari","COMPUTER
ENGINEERING"
2022-23,26346,8599,General,"GYANMANJARI
INSTITUTE OF
TECHNOLOGY
Bhavnagar","COMPUTER
ENGINEERING"
2022-23,26628,8994,General,"GYANMANJARI
INSTITUTE OF
TECHNOLOGY
Bhavnagar","INFORMATION
TECHNOLOGY"
2022-23,26593,9162,General,"Gandhinagar Institute
Of Technology, Moti
Bhoyan, Kalol,
Gandhinagar","COMPUTER
ENGINEERING"
2022-23,25910,10614,General,"Gandhinagar Institute
Of Technology, Moti
Bhoyan, Kalol,
Gandhinagar","INFORMATION
TECHNOLOGY"
2022-23,24213,5099,General,"Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,23121,12263,General,"Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,25598,15230,General,"Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,26607,14013,General,"Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,20503,6386,General,"Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,26707,4771,General,"Ganpat University,
U.V.Patel College of
Engineering, Kherva,
Mehsana","COMPUTER
ENGINEERING"
2022-23,24462,4834,General,"Ganpat University,
U.V.Patel College of
Engineering, Kherva,
Mehsana","COMPUTER
ENGINEERING
(ARTIFICIAL
INTELLIGENCE)"
2022-23,25449,8363,General,"Ganpat University,
U.V.Patel College of
Engineering, Kherva,
Mehsana","COMPUTER
SCIENCE &
BUSINESS
SYSTEMS"
2022-23,25410,1876,General,"Ganpat University,
U.V.Patel College of
Engineering, Kherva,
Mehsana","Ganpat University,
Institute of Computer
Tech., Kherva,
Mehsana"
2022-23,26718,3957,General,"Ganpat University,
U.V.Patel College of
Engineering, Kherva,
Mehsana","INFORMATION
TECHNOLOGY"
2022-23,7353,904276,General,"Government
Engineering College,
Bharuch","CHEMICAL
ENGINEERING"
2022-23,914262,914566,General,"Government
Engineering College,
Bharuch","CIVIL
ENGINEERING"
2022-23,4618,900989,General,"Government
Engineering College,
Bharuch","COMPUTER
ENGINEERING"
2022-23,25655,913022,General,"Government
Engineering College,
Bharuch","ELECTRICAL
ENGINEERING"
2022-23,914437,906063,General,"Government
Engineering College,
Bharuch","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,909722,911684,General,"Government
Engineering College,
Bharuch","MECHANICAL
ENGINEERING"
2022-23,11323,914495,General,"Government
Engineering College,
Bhavnagar","CIVIL
ENGINEERING"
2022-23,3425,900779,General,"Government
Engineering College,
Bhavnagar","COMPUTER
ENGINEERING"
2022-23,16472,914455,General,"Government
Engineering College,
Bhavnagar","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,901539,903170,General,"Government
Engineering College,
Bhavnagar","INFORMATION
&
COMMUNICATI
ON
TECHNOLOGY"
2022-23,3394,901193,General,"Government
Engineering College,
Bhavnagar","INFORMATION
TECHNOLOGY"
2022-23,912797,911286,General,"Government
Engineering College,
Bhavnagar","MECHANICAL
ENGINEERING"
2022-23,21729,913141,General,"Government
Engineering College,
Bhuj","CHEMICAL
ENGINEERING"
2022-23,22887,913933,General,"Government
Engineering College,
Bhuj","CIVIL
ENGINEERING"
2022-23,26752,913962,General,"Government
Engineering College,
Bhuj","ELECTRICAL
ENGINEERING"
2022-23,26614,912654,General,"Government
Engineering College,
Bhuj","MECHANICAL
ENGINEERING"
2022-23,26503,16378,General,"Government
Engineering College,
Dahod","CIVIL
ENGINEERING"
2022-23,902066,904757,General,"Government
Engineering College,
Dahod","COMPUTER
ENGINEERING"
2022-23,19110,912236,General,"Government
Engineering College,
Dahod","ELECTRICAL
ENGINEERING"
2022-23,23772,913761,General,"Government
Engineering College,
Dahod","MECHANICAL
ENGINEERING"
2022-23,25515,914280,General,"Government
Engineering College,
Godhra","CIVIL
ENGINEERING"
2022-23,23462,904779,General,"Government
Engineering College,
Godhra","ELECTRICAL
ENGINEERING"
2022-23,23647,912338,General,"Government
Engineering College,
Modasa","CIVIL
ENGINEERING"
2022-23,901773,901028,General,"Government
Engineering College,
Modasa","COMPUTER
ENGINEERING"
2022-23,26380,914541,General,"Government
Engineering College,
Modasa","ELECTRICAL
ENGINEERING"
2022-23,19487,913850,General,"Government
Engineering College,
Modasa","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,7365,901948,General,"Government
Engineering College,
Modasa","INFORMATION
TECHNOLOGY"
2022-23,26052,913296,General,"Government
Engineering College,
Modasa","MECHANICAL
ENGINEERING"
2022-23,17549,912569,General,"Government
Engineering College,
Palanpur","CIVIL
ENGINEERING"
2022-23,24964,909479,General,"Government
Engineering College,
Palanpur","ELECTRICAL
ENGINEERING"
2022-23,25621,909514,General,"Government
Engineering College,
Palanpur","MECHANICAL
ENGINEERING"
2022-23,25795,914029,General,"Government
Engineering College,
Patan","CIVIL
ENGINEERING"
2022-23,902210,902319,General,"Government
Engineering College,
Patan","COMPUTER
SCIENCE &
ENGINEERING"
2022-23,14283,911835,General,"Government
Engineering College,
Patan","ELECTRICAL
ENGINEERING"
2022-23,24854,913780,General,"Government
Engineering College,
Patan","ELECTRONICS &
COMMUNICATI
ON
ENGINEERING"
2022-23,26534,910918,General,"Government
Engineering College,
Patan","MECHANICAL
ENGINEERING"
2022-23,21029,914102,General,"Government
Engineering College,
Rajkot","AUTOMOBILE
ENGINEERING"
2022-23,12737,914157,General,"Government
Engineering College,
Rajkot","CIVIL
ENGINEERING"
2022-23,3355,900950,General,"Government
Engineering College,
Rajkot","COMPUTER
ENGINEERING"
2022-23,14706,914425,General,"Government
Engineering College,
Rajkot","ELECTRICAL
ENGINEERING"
